"target","prediction","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51"
"509",1,0,-3.73065460079412,-2.77079933885729,0.716454839927934,-0.664839369908669,-0.798191821472094,-0.24267374779499,0.109622114701029,0.883811243660642,-0.635313287381195,1.53102142455672,0.416784466210461,0.595760020739663,0.162046612903641,0.688059436274505,0.448289844660255,0.88653211165072,1.39864464466086,1.11233962369825,-0.213656642200435,0.552188540425915,-0.422760826952511,-0.523433489890459,-0.407255444952725,0.864451027304854,-0.688216932846599,-0.350688436667701,-0.54026957602681,-0.751864862003098,0.555353411679684,0.113735650934404,-0.444926667793686,0.11353506127706,-0.372153935997495,-0.633395337943039,0.371931306209962,-0.659524658554625,-0.0586795708217052,0.182218885086763,-0.567551034786125,0.145676592500213,0.0393063126456874,0.259462578452531,-0.615333800718321,0.0346098053617317,0.25349885309948,0.472456510847972,-0.340703127315606,-0.273768638150743,-0.131046346098918,-0.213032140964593
"511",1,0,-4.44230961654003,-2.53644906241455,1.03529075973733,0.149731392111345,-0.302446018800491,-0.0478991872039827,0.649888831301158,-0.0573982155364584,-0.311277245647095,0.535395893252021,0.285440785713257,0.693751234258738,0.0670840151966422,0.214224903185684,0.0573183161792987,0.315290666884965,0.20753529573907,0.405068119019825,-0.42815235808117,0.190146230464353,0.215473982115921,-0.154164551034203,-0.109739773243825,0.218107970766505,-0.41754158099826,-0.165198105585316,-0.298095356848132,-0.463733784733936,0.459708689122074,-0.104370420981693,-0.287042692337639,0.146079463401059,-0.146390029771997,-0.242251552511225,0.211900722399555,-0.3829054381898,-0.0613820515071935,-0.277916242960119,0.00308355687562005,0.227760913224209,0.116778329434222,0.0610504752356634,-0.331267381237722,0.0878012338724193,-0.0269045396799339,0.068381318611465,0.0770964288457326,-0.0997014283697584,-0.128339769739159,0.146535617423169
"517",2,0,3.11366687360254,-1.85609910180738,4.28670513480793,-1.98081669143105,-3.23953821463392,-4.06632078454272,-3.37572092244402,0.292904507478745,2.67644108890747,1.42227348760984,-2.11654124396467,0.445530488705042,-3.42382354242705,-3.08585030443736,1.42528456744232,-0.20023517545542,0.505578450319819,-1.80945599627617,-0.231057865412271,3.00585419945503,-0.0625350340485689,-0.0160867395836788,0.906678457207664,-0.894561201957791,0.741773746931207,-0.594334710024342,0.774409952610376,-0.756737709724563,-0.549896934609341,0.248056021300341,0.25717988730729,-0.56088296488373,-0.452135875490104,-0.177020518963295,0.613460694314294,0.00197271157765345,0.914937452591294,-0.448337287653359,-1.15158834071619,0.470563195584362,0.423344848623205,1.10831078923223,-0.14533554227029,-0.698802806013875,0.120499152389668,-0.261076578930339,0.366415297161024,0.518478539069675,0.861046344240811,0.601131660546781
"519",1,0,-4.45257578776809,1.75787262769217,-0.473462419337378,0.0669017312719771,0.0876896769529432,0.210539579415358,0.0373389121566124,-0.376712226879718,0.190662339238238,-0.298603042319213,-0.0448102068901824,-0.194950743652722,-0.090529476104255,0.27304604315692,0.176467177444234,-0.669441870319789,-0.208526902550835,-0.516928205713414,0.032158648667436,-0.341549185106802,-0.417561247380321,0.651682499299087,-0.162463982436474,-0.331059603650427,-0.122950923164643,-0.328248441425732,0.177077139335882,-0.312747387342227,0.348301911894665,0.388065397582973,-0.140057792459631,-0.228119407026559,0.0591729782387519,-0.107730397082401,-0.0962164528424978,-0.528421747686939,0.318892990839745,0.408966110808893,0.0610711517638842,-0.112437270574931,-0.0177168360410174,0.189821122578796,-0.0160234958120344,-0.0673216737837147,-0.064151389979554,0.445394539677507,-0.0143241434916798,-0.146880072888303,0.000579084605024376,0.0320759082995128
"525",2,0,1.97927141498561,-1.95721208315446,2.46995623941826,1.15312939946062,-3.61978021696176,-1.38744136136783,-2.98757487953848,3.71016459365575,-0.267739592750755,-0.974743447510484,-0.0627381461707578,0.57581336624695,0.496614741011307,-1.32639153158571,2.29964884112195,-0.397237011233116,0.821797856937246,-1.48838295306559,1.54087828267933,-0.000103684717579479,-0.632162166697567,-0.250952687584874,0.775245627215424,-0.662618338106849,-0.713789285178235,-1.55848159701999,-0.508859311446571,-0.656797509021986,-0.698185664822996,-0.018908209706881,0.385857660183668,-1.29026237689091,-0.480510982361752,-0.569350781967102,0.48708248681382,-0.102114577111544,0.854268083682767,-0.107280719815851,0.288824265543969,0.90725455769959,0.908491280042919,-0.0968766951486737,-0.0958419065720969,0.636468849585488,0.0210804242295653,-0.469380330628217,-0.543588280699369,-0.0992040378355493,1.50565727388718,-0.743266670299756
"527",1,0,-4.65842478714662,-0.131163667015178,0.71421618373519,-0.950016755257489,0.258321283429405,0.361140164467025,0.8711490832792,-0.453452269529219,-0.5985806552171,0.510903704311816,0.131746022874641,0.493392888878968,0.176329337021031,-0.684093688433715,0.131648668023256,0.275228426227883,-0.123598179630325,0.347085740626223,-0.764699884394562,0.419243420529045,0.569300244005902,0.0493486968700753,0.548341796794887,0.368408247106359,-0.141140630512594,-0.198747972137976,0.000227609330971148,0.200277467122527,0.334136029703666,-0.957580576984718,0.158873489155306,-0.28508518969903,-0.324415918098585,0.0296280297006613,0.0653383860132734,0.412400986123069,-0.228759691206451,-0.0311425459443305,0.587236035861035,0.481107116338341,-0.124199605014414,-0.194292566608466,0.250599495835025,0.0141418437328938,-0.11860960987754,-0.370895100670998,0.318572336784044,0.0688921285597667,0.184868699056938,-0.0146400193174489
"530",1,0,-4.94784476473721,-0.935924291289279,0.90727743436455,0.732101583541628,0.371248089894973,0.137742662410948,1.01153275568046,-0.895114535521211,-0.118470741030479,-0.496323484022903,-0.0544032495150071,0.484341915346475,0.0998397324297332,-0.249749732241547,-0.392270419993172,0.159008583759476,-0.257789301172179,0.0766292493697114,-0.385774178319622,0.113683013862054,0.336822128742803,-0.258527569740032,0.356299159482032,0.153375987000217,0.00974505807720682,0.0909129578462445,-0.0347255539178277,0.0288244223605018,0.172486793637771,-0.517249545789836,-0.122859621471778,0.0402634463818948,-0.104300321691677,-0.0510383632956585,0.196635316925952,0.301602871548986,0.0273265825647353,-0.0398920059327033,0.0903566334775384,0.279087977237599,0.18606489431066,-0.097218035555812,0.0679686287512088,0.0653300675972583,0.0497933971097805,-0.0497047730625621,-0.0332494086369478,0.00702272510086779,-0.0463444430797662,-0.0183774446450065
"535",2,0,4.56680276229032,-2.1267724428498,-4.71962132844963,2.85166373626942,0.88710515315276,1.31389912816936,0.238688683508215,1.61385812401767,-0.367886671866502,0.346501342707424,-1.41892196838574,-1.70980207574489,0.203820624257815,0.526006406974305,0.0353224099225642,-0.82488441647809,2.1428881896766,0.603164252572808,-1.23791730872678,0.594119695965747,-0.840033769227727,1.69317023816996,-1.44030761344896,-0.48693036918226,0.158297257819678,0.610689128705626,0.462412654808988,0.113947615500717,1.19479797563736,-0.0264971330198905,0.432340247864888,-0.704614417588111,1.3371287678289,-0.38758807216925,-0.451518727008207,0.00844184438378577,0.0452080440118504,-0.668030810494907,-0.153309428409799,0.34300673176931,0.419363426518247,0.562046430721278,0.143472194694689,-0.756264515507913,0.64841485609591,-0.916113327425416,1.0716709107218,-0.363212847589194,0.156844014166203,-1.32579696607541
"538",1,0,-3.41555386859527,4.50182963816817,-1.11234879904872,-0.315332665638124,1.62180295030573,0.787217690931788,-0.691343433605653,0.450637516228135,0.48426898384551,-0.0345014852487286,-0.534861613303945,-1.32785176502595,-0.202596299684785,-0.149631318804978,0.284809235756073,-0.427350269329097,0.142425764383474,0.354923396975798,0.243362916730639,-0.0691673225823885,-0.020115529324706,0.0332148962286387,0.341279352479173,-0.0789788202752201,-0.585883132148563,0.49307024886244,0.154898997134223,-0.178301926250373,0.313117855993442,0.399926937511627,-0.130782983270617,0.0523413684624021,-0.0706626891652799,-0.715460751771348,0.354165338000504,-0.192814262274813,0.533103680328354,0.270597754045492,0.0434336160145842,-0.319649094261214,0.348202473952105,0.353939325579408,0.129532315890962,0.438222253643295,0.222073662738625,0.324023428053368,-0.304668992360762,-0.18544871437393,0.0111653648511172,-0.104995152764886
"540",2,0,7.77625147020546,0.715832870269561,3.29007585230753,0.742448029136472,0.410943890778983,0.525788431557412,1.65920516267839,2.89666954695528,1.68464554460461,2.24663130304234,-1.66293838766174,2.22797900752052,-2.14628327535134,-1.5369422847665,-0.473617976240331,-1.11688284241595,-0.119417896187374,-0.458385675481492,0.613349252819022,0.396533363107935,-2.41994767035879,-1.77405774220737,0.212047330951533,-0.018482344938764,-0.611222411600374,-2.20173411126255,-1.07634462114562,2.15632528070113,0.748943665587303,-0.570861884576178,-0.532805550629156,0.140510777379657,-0.319134944894322,0.335772010686482,0.676841926421461,0.989675981366513,1.26781923062577,-0.0627682830028388,-0.182309066021381,0.205933828587643,0.277324221526968,0.607217704995174,0.351639839643478,0.91915148653078,0.185643272290158,1.23205946711339,-0.859951900059489,-0.832673653191902,0.179585620989131,-1.04609950045621
"545",2,0,4.34931688760022,-1.77812497098408,2.0201371445254,-1.0249772396517,-0.695020622177272,-6.20161084902541,-0.885951904594627,-1.16517763895966,2.60462621123894,3.32978745677305,-1.34216507836851,-1.70054127425568,1.53797449997552,-1.78820540331531,0.472087184041256,-1.851751947177,-1.08937834311833,0.760980059648774,-1.23888152987808,0.243583243302432,0.181861689319843,0.380715781263473,0.649024290222506,0.778254463327124,1.38839469373304,0.646679695533817,0.493372242082391,1.75439586086349,-0.974628100888854,-1.08350903551844,1.19000068332319,0.445282326432386,-0.00214115511179506,-0.419688780006638,1.45842498087082,-2.36813436868386,1.3459413082041,0.729070383589584,-1.71152254697981,-0.317282957686971,-1.47934706784518,1.10216056870364,0.130202254994865,0.0561308708809682,-0.943355679635098,0.213958739743039,0.823824176878608,0.407467049597155,-0.186502427853269,0.80587256655482
"548",1,0,-4.41805468107885,-1.78267756163606,0.947704358913358,1.78146035809949,0.115426886560088,0.0378722575604788,0.27882441257865,-0.538276844974694,0.206284805092637,-0.808649946572598,-0.165195757256137,0.139925898897336,0.0160860941731385,-0.0724278969172229,-0.315905504804562,-0.0213532981640736,-0.122006976437399,-0.286622254928156,0.235171173556178,-0.0598052740016466,-0.0848327054254411,-0.0242498376506838,0.0689360334286351,0.199591253862952,0.492345975706196,0.137102866735069,-0.0329893850710375,0.323903731946893,-0.426334976826283,-0.255995089204309,0.0955063915206566,-0.0392031987826324,-0.125003717654224,0.427598740888843,-0.113926272629235,0.289211122341511,-0.185442793694778,0.0410645259418621,-0.213454608507116,0.0334333476674846,-0.145884849289667,-0.0385104512874703,-0.0250766336993839,-0.141057780138725,0.0521907932455145,-0.10269035007232,0.00931779415738498,0.0541906866098406,-0.0281312561293854,-0.178195078776274
"550",2,0,4.46502480300164,-0.423258328050567,2.74077006034718,-2.13858710337472,0.494331521747053,2.49288256698822,1.19696192834567,3.09398812563303,2.64734475822059,0.418049873112798,2.14901243996697,1.37532301898753,-1.87854593635335,1.92161121507021,-1.87341735289968,-0.71933271531448,-0.314465178531817,-0.12875673579988,-0.266401117647621,1.42763022048317,0.702790082558246,-0.337661943294279,1.3683941040261,0.530833441614022,0.688091681590817,0.623776763705217,-0.849567503527494,-0.206925511420071,0.171273814435317,0.375251922678769,0.553749058257034,0.981571518316732,-1.29551674677111,-1.32661723236098,1.5747874293328,0.747242662295738,-0.689147216619536,0.53645253272621,0.0459273869294982,-0.439650318894897,-0.384642456922053,0.108913391904158,1.36781134060581,-0.0514563620587663,-0.0587454433214165,1.7404891334631,0.377003731952538,-1.52917058811415,0.93747504100426,-0.438961182190504
"552",2,0,9.46489327562166,-1.38296341744669,3.06917491675346,-2.84344709092925,2.07635697403704,2.80004016073421,3.77170756565664,-1.1125322730799,-0.858991961518902,-0.984384133547419,-0.545956849444069,-2.15200075956779,-1.00936470916386,-1.84153403324472,-1.2073584430986,-0.322938287069515,2.48999317468854,-0.196746152465616,-0.0932063142608175,-0.956989070047516,-2.12268082983359,-0.376720828651055,0.0338606653770894,-0.16802538576167,-0.217709444095204,0.627025304695151,-0.0920212993446966,0.00803122758847567,0.593161137250908,-0.636966497863269,1.38229135036219,-0.458055442710384,0.150034813863556,-0.628946682057219,-1.4573896674259,-0.831597611319722,0.143007993378912,0.0173290861085397,-0.826206277870116,0.303014462515328,-0.440258225994926,0.127506002314698,1.58057207084268,-0.799178595227977,0.414588540729864,-0.0351325378175618,0.242595935426434,0.111440991748554,0.206888264642059,0.827499134410724
"555",2,0,2.94570889100964,1.58654365861717,0.183526979958948,2.01149141715269,-3.00881782327607,-2.37398257126073,3.11161934308507,0.767470331717276,-1.91396479131327,-0.976789750498931,-1.42098999991302,0.773774023127587,-1.8654794750987,-1.5392264714336,-1.26806105210833,2.72500043026943,0.564763760629397,-0.0548742920266161,0.158060881070224,-0.804350680356762,-0.497414313856164,-0.705119072990054,-0.299489351574946,0.192306103225175,-0.186948646291101,-1.60747747627596,0.79623010939319,2.15312529467612,1.65019974195341,1.21294495496852,0.241001050370226,0.357026987898566,-0.53943034539228,-0.434864065583726,0.359958752812654,0.656529766609492,-0.480304437223801,0.471587143822451,0.326684117431865,-0.286528849316692,1.19415539532272,0.34137232234221,0.564773455240384,0.894385092519858,0.100275801891304,0.242847217080052,-0.663727530144377,-0.0381721474686405,-0.349932292111822,-0.863968950576899
"557",2,0,10.5160669243346,2.99728895337876,4.21875791008466,1.43924520794642,0.0473074762572512,2.60082725802312,2.27681132806134,1.9753859748688,-1.34269149421371,1.78904491765513,-1.57878059765909,1.41878908969838,-0.469885887935464,-0.965445877693932,-1.40651808919196,-0.946301228364952,-0.452135326663916,-0.849946224147503,0.676506136941583,-0.467550618904172,-0.481206152943211,-1.66873341771573,0.265172132510445,-0.0617621246450736,0.0420430667738402,-0.490875759907909,-0.559810796092544,0.579284970514838,0.577426749429289,1.29406435273235,-0.913112962783674,-0.840742986096973,-0.613493031586576,-0.823692908783097,0.902525145259386,0.630390452326539,-0.238830916755545,-0.185908799408708,-0.646897825111219,-0.229222404436098,0.479730585171237,0.277444783232715,0.0417271177897994,0.0668415245483324,0.229414864620246,-0.0818959433199524,-0.248920215732478,-0.353331143485305,0.654745338869915,-0.703874329080275
"558",1,0,-4.33991287806746,2.61055816194019,-1.02614039123413,-0.156154937925473,0.546667053298712,0.098104806695794,-0.480049256196955,-0.149385110272126,-0.314775372203809,-0.112630683263026,0.0776431502853917,-0.435106023485519,-0.134793503154292,-0.0158159994967236,0.16488622222503,0.162933122566901,0.580070964288346,0.246654333531448,0.322534255896338,0.176794110591239,-0.549700634815402,-0.463851918794227,-0.114060840095811,0.490754949582536,-0.100112692095425,-0.185740004591804,-0.23903292008198,0.092904922065807,-0.244980840597222,-0.0228916183340402,0.107535809185948,-0.0571498742376989,-0.194992842829471,-0.268546705880399,-0.171511874320606,-0.365273824157296,-0.437009648065924,-0.0575976207618312,-0.0877891712244069,0.0855008208290462,-0.432384839255356,-0.129143935476036,0.193032797805183,-0.0523274745112393,-0.0425731449172078,-0.227268618716281,0.176534987174898,-0.0126884503201771,0.106853787378939,0.00824166103975407
"559",2,0,5.02636655129839,3.0731505421263,-2.48627631677458,0.566869565658659,-6.16247647324444,-1.22381276974358,2.90286414833694,-1.54787530013793,0.883903054864312,-1.36616755146524,-1.30556916824631,0.595679569115816,-3.63833752473475,0.387190835187525,-0.71893120407693,-0.538377037928936,0.584031748840336,-1.13941730121415,0.884831904056894,-0.857030144220814,-1.42983062542689,0.179675293855789,1.22013605250038,0.150933499897278,-2.25445532833231,0.619217058931093,-0.371207174246401,1.37048470763006,0.953005728092584,-0.485578057617955,0.0127893389326695,0.195335927383794,0.68624698635524,-0.185716074751325,-0.537801995370058,0.124486826514903,0.624786027621205,0.1906978679735,-0.517561751617543,-0.510024717674139,0.184196017306606,-0.287156733276175,-0.422774756815669,-0.0749820837924881,0.175197289740932,0.154646530703801,0.787129539310723,0.196864419150584,-0.122850673354857,-0.756511212831902
"560",2,0,9.2325021948667,-0.569490014918919,5.75934551035807,-1.91401621288677,0.775477597066607,1.56157419241332,3.35920827337488,1.6052041828211,-0.101397550963381,-1.77666133623479,0.298234387099591,0.571746067195476,-1.56518669176179,-2.70995532786999,0.948010754469446,-0.676525918067836,0.141578078429886,0.72630018686995,0.00986227510068037,-0.643916842000964,-0.366633930135555,-2.81259978334399,0.202730554659274,-1.7324210021579,-0.386453653128983,-0.64266175825854,0.356067772064183,-0.49258259530055,0.146882730293166,0.196190644200862,1.04344488710955,-0.444522153100115,0.300522550235737,-0.788716892871833,0.157902269309689,0.169813270624103,-2.06724019403839,1.18575974004572,-0.702274927319935,0.687089299967875,0.398041848662109,-0.522071620058654,0.282965292780079,-0.777411995630167,0.096677986065488,-0.0719582358809246,0.32718145440642,-0.436521437685064,-0.5477981412611,0.328108977157456
"565",2,0,3.71979847089067,-2.27069181503621,2.08784703706269,-2.29675690089866,-1.08295386371723,0.126659870035556,2.61033142638342,2.54564612412004,3.38985315788199,-1.00588305966966,-0.441755568928804,-1.00901430261668,-3.20509692435517,1.44215155393624,1.65811342306943,0.744992368221598,-0.999658096050675,-1.17954638941306,0.442937812896267,1.42817938769198,-0.115667213951775,-0.698513284843238,0.412328823594181,1.55473804028617,-0.312251058516902,-2.53983331336896,0.873174090195703,-0.63069985217354,-0.488792917677586,-0.784666876914203,1.3720997597899,1.59707946132237,-1.01980438257636,-0.772701283246078,1.03285855728552,1.02143763277712,-0.28248854075461,0.263810524806185,-0.683918580959502,-0.831505798344176,0.948169949268661,-0.714956307291273,-0.659554137578587,-0.677341849829262,-0.428142273282906,-1.20271117220213,-0.654555323665761,0.1128658584703,-1.26500869810009,-0.718692517898555
"570",2,0,5.88562520646965,-2.03830361723405,4.26034712461974,-0.973680197205081,1.77333630116837,1.08821304252723,-1.49031845763169,0.985470785534096,0.927428654640005,0.265715694448173,1.07866626214767,2.40447444808505,1.28677441575408,-2.42232535359207,-1.6002042264199,-1.37429631000402,0.457088793966649,0.733188601997216,0.652454823545388,-1.40663455559818,1.10130533677265,-0.710170294413015,0.625233115252636,-0.0549853712561591,-0.317663778518374,-0.296947572269752,1.73354768518478,0.120469126166068,-0.87879136172906,1.09959772645976,-1.00113359254251,-1.16961963974778,-0.931879810534059,-0.174613399868705,-0.463950682562654,0.365473488090478,-0.57903478063881,-0.22673057073882,-0.179505719975278,0.140257905798278,-0.916456051461539,-0.572372254905552,-0.580692086767907,0.847687857540567,0.0769080566118686,1.21515680184069,0.427015320104402,0.461328133013448,-0.220931540506801,-0.285638433334593
"572",2,0,4.28480915665785,0.297611857374509,5.10299031309756,-2.74803930792193,-3.42179124023465,-4.38651747473749,-2.32665956199424,0.678740707630614,0.609544100881264,0.343101528845232,-2.60691892496374,1.29247187086249,-0.864706137920658,-2.2684801082561,-1.97306155857153,-2.58893317878307,0.490849311819836,0.413116629910065,-0.586252137096919,1.58714787395625,0.0218826169515338,0.993326788412685,-0.609736494870528,-0.74493540058569,1.65821127623725,0.777045944948637,-0.373452611427606,-0.318443727919061,0.463904423620236,0.998272162524919,0.856216596510757,-0.767789726414894,-1.20931464956842,-0.563356050386855,0.213836321497817,-0.517683788154504,-0.801895043994095,-0.542434639218941,-0.391389420995451,-0.258215604147275,0.274446217640208,0.441229520993028,0.0277311283350104,-0.18774920384049,-0.337338528211637,-0.413630190431478,-0.0154367742186314,-0.284185833523883,-1.41362853617451,-0.286034551548224
"573",1,0,-5.15794303803523,-0.314790550653026,0.660815139541052,0.176752877331453,0.00706998440499443,-0.17781636613987,0.786144185515084,-0.875678456276331,-0.0510740477882808,-0.167216654909825,0.315801812316102,0.589931324433577,-0.0693884082078328,0.0613002858974566,-0.145980186880965,-0.11412720747148,-0.0503691565177441,-0.61910587234232,-0.0655376096126614,0.0102670197131054,0.0858735053337829,0.00624343448890473,-0.263744203631251,-0.0729740332751607,0.0952977461282471,0.142108468522964,-0.121929302102902,0.0198315688574973,-0.117070289669229,-0.0614748888454391,-0.094614081284024,0.0827869544443262,0.00662492762012154,0.157227044422738,-0.0204472673006619,0.0270690124189713,-0.00988631449674597,0.0671004495170602,-0.0631892111018176,0.104919385538029,-0.113905736090015,-0.0266989164575312,0.0065822557700833,0.0743057221493846,0.0577144279446665,-0.119536901265561,0.20066994852559,-0.091016474507122,0.0612824321254361,-0.172371285546009
"575",2,0,7.36942172617192,-1.03855681967721,-3.90977496171697,1.29272935584133,3.72359786680122,0.039880173214471,-1.03234293157831,-0.953226267136168,-1.97394563793885,1.28130709154504,-1.70231236298581,1.52736889768226,-1.97961119062174,2.1170286112351,-2.0379532917859,-2.66438137075682,0.929448779023366,0.3609583087941,0.776739353736078,-2.13514605880705,1.07877440055849,1.95965112088877,-0.563572389538086,0.234249086109782,-0.0435137245384045,-0.0923078918529558,-1.88930913697543,-0.512558885133617,-0.206759218130052,-0.87929996843738,0.52242508580969,0.141950251822293,-0.472847069354302,-0.0222377248530497,-0.576525275935795,0.252836459810777,0.259442504441064,1.06198277242649,0.967510608811114,0.642307466842962,-0.629760622194635,-0.345907764385426,0.16496621083165,0.618678649094226,0.678710513464554,-1.11460165755742,-1.11990224158682,0.41336460674069,0.0816472686596366,-0.518274111170788
"577",2,0,8.89408685083347,0.0302736762092841,1.36077172764365,-3.39851388198389,4.78099049763342,-3.69246631972684,-2.04403544444851,-4.45436349885843,1.46499335620625,0.142521624433188,-2.51610273695792,0.495185622240711,1.19166438466505,4.85112263033464,-0.305198022693555,0.401494239565584,-1.37829153096269,-1.33008688894523,1.78391986334986,-2.1419435572877,1.99659464091079,-0.437725609122342,0.449311341151668,2.44033477065243,0.301458933401375,-1.77902393745165,-0.741772156688921,-0.631203487209412,-0.00837317576572321,-0.020139204313791,1.65812372811878,-0.0194812844966129,1.21894303353851,-0.48146027904697,0.34919254435108,-0.705250392338084,1.56683736426814,0.23367044659452,0.0170062810259692,0.0649304251693918,-1.28174040973988,-0.136135936724951,-0.0105134089527699,-0.151112640456532,-0.185300196953455,-0.788397219913262,-0.844647672071985,0.434028015709416,-0.486278526274489,-0.892824364671633
"579",2,0,7.32138514464746,-2.47991356362575,-2.92583713405295,-2.44356773276608,2.59604933916706,-0.756089050286412,0.549895765313724,-2.62524238488868,0.664780439346332,-0.462665709104295,-2.72557190646034,-1.3506559780836,3.24394495406968,3.82332660731267,-2.1475722121752,-0.155766635620749,-0.435836229331282,-0.269103448041439,0.717473138908971,-1.43655828686531,2.05725169428505,0.693476972845509,-1.81484900445505,2.71316077367863,-1.25897222859771,-1.67506523886518,-0.685594191142823,1.31000527509903,0.307565511638814,1.52215622276267,-0.120141518110338,0.0676596805615892,-0.959989586453011,0.783518735335448,-0.759626698004855,0.371175031171366,2.06299569007336,1.00023047277117,0.268556646252726,0.706793340282503,0.339090999422383,-0.106129414056593,-1.1414541576795,0.98239368760664,-0.795449790117776,-0.708819159647674,-1.66727222659896,0.258369304205995,-0.321149595924376,-0.231646243698778
"583",2,0,7.47662420552085,-1.9756297480209,3.87589451712935,-3.61297826224043,0.882248753269816,-0.658146618980044,-1.23758946459074,-0.0555068606894709,1.40660081522011,-2.72435974117059,1.86023863583689,-1.87787158865233,-0.809643755308242,1.03693513175426,0.709141719767558,0.0423426135270343,2.54874392707082,-2.91668887792478,-2.08965409301283,1.42501454996281,1.61393261653079,0.21368772226299,-1.92366557801284,2.39589959526283,1.82421263355362,1.73978990225139,1.16220942846875,-1.68482532514715,0.820025542971805,1.7414492130477,-0.752114625200946,-1.32460042259051,-0.0201943264857595,0.739111176952178,0.378838391239114,-0.589729991791,0.0739556278111504,-0.882147388535224,1.39046226981079,0.672313593848344,-0.16324911627943,-1.39677034279311,0.96391437042624,0.071568655472066,-0.989354707181276,0.177814052313635,-0.553265202578559,0.469424066596482,1.30868699529974,0.504983844264522
"584",2,0,2.07928072909841,-3.94468581669917,-3.89996258126301,-0.572098971326449,0.35587014379549,-0.146786151942999,-1.89947404640306,-1.66045821257286,-2.50860935695922,1.53488637720554,-4.16971445868527,-0.0778625386150618,-0.0756135171109311,-0.203235489507201,-0.953700029112846,-0.00400481678214763,0.214086518311879,0.117420089545021,0.535940617145642,-2.43343985398507,1.51454543123653,-1.57466844928662,-1.79617359110939,0.58451147846018,-0.0095568101709388,0.0886584402498358,1.61278487382715,-1.94285229081864,-0.094307486553009,-0.483658169751889,0.301591934548132,-0.865241328041125,-0.557328554551641,-0.0697648198840088,0.342366591467737,0.681241955864155,0.874443118279273,-0.871682778694022,0.70369777982164,-0.844721774511984,-0.21181018293265,-0.370436298668773,0.316875607625496,0.686660607756675,-0.0887376355608185,-0.422533200522941,0.469715735294604,-0.358074976149916,0.0480431078503012,0.256844433348466
"588",2,0,5.91769614116641,-3.03662250023186,-1.20601725371583,-0.997803893180061,2.52365314224045,-0.0882264153662833,3.96313567749612,3.01967042705299,1.13723811496986,0.0740615844973725,-0.63978705293421,-2.42411405121505,0.324946408183534,3.50034077061647,-2.19581552333779,-1.16577393139844,-0.0940255258133309,-0.976862654520398,-1.00874776036708,-0.279401206515571,-0.598988941343423,-0.73650245220007,-0.0633406418911952,-0.0108313354026878,-0.956172764277001,-1.68895386578917,-0.0795475533421133,0.936112388316226,1.38623032263036,-0.12612845476037,2.08129082074791,0.603180797990161,-0.984767372488916,0.672272686500075,-0.884667442324378,-0.668853764420997,0.43398952957409,0.581548224032352,0.624545539526257,0.0684804650000693,-0.179073285622702,0.0467019721315117,1.08507929200747,0.405205633506949,-0.888729113981936,-0.350258819912581,0.191277461696118,0.426034551875358,-0.353411581959534,-0.111838512110132
"593",2,0,4.76955162095632,1.16104851680794,-2.10285774018216,1.45625435955478,-4.17022907515827,0.339738611221387,1.33016298894606,-0.951925192634924,0.189990760292025,-1.93806460127311,2.27701564582493,-1.2257215364031,-1.32184152868435,-1.36028218465121,-1.35401217950331,-1.49093927724382,1.16508147095929,-0.310807187574703,1.52990598206733,0.294472334786078,0.703848418628053,-0.424084235410706,1.08877048458025,-0.518536059874018,-0.78437860502962,-2.09714505736309,-0.718689595888766,0.601662947135716,0.213317814521224,-1.2802745647721,1.45507101196157,-0.340822863328247,-0.225751486141781,-0.966470177051878,-0.88363590857641,0.464344689005174,0.114684211833037,1.00749135069598,-0.29177234035278,1.6710310956423,-0.176042549567082,-0.13545176394952,-0.159725029816315,-0.511680337455856,1.26563561068032,0.94425188619701,-0.293146561965241,0.492726122487512,0.00536887135787703,0.732852986872472
"597",1,0,-4.62905368612505,-0.0971824535543432,0.189485961974986,-2.38758829891978,-0.681658767608085,-0.30072414025499,0.586596292781668,0.166773272787495,-0.417575852120208,1.80851520436094,0.881652421769248,0.6802033028241,-0.030678967973778,0.132937762950802,0.524426422807625,0.0976407124276968,0.200420628966263,-0.172276131832972,-0.243181335767046,0.0700515173654289,0.00397880000163841,0.642773312291525,-0.656092959436573,-0.0684340926499103,-0.271064539146839,-0.529280213473323,-0.230912995333809,-0.016689662432738,-0.0545285905891048,0.228284024016108,0.0387715280192871,-0.260649701127522,0.110815972642491,-0.0833682614115624,-0.311674702440888,0.093589106692117,-0.0665587343775302,0.166755352945874,0.0637733181891566,-0.238246254986076,-0.233184090434485,-0.283405164919055,-0.0266008723596854,-0.384571762959932,0.128368939357441,0.0634979265889788,0.14586192982,0.187287686050372,0.425572779053495,-0.120317233919812
